0.20428,0.85274,0.81529,0.16836,0.66439
0.25525,0.94437,0.64942,0.27423,0.647
0.11248,0.74519,0.76859,0.11123,0.52539
0.25261,0.71129,0.7446,0.21693,0.65814
0.22404,0.70005,0.80952,0.26814,0.65896
0.12436,0.82037,0.86353,0.29044,0.62559
0.23395,0.74597,0.81246,0.32242,0.54998
0.22179,0.8632,0.85724,0.18252,0.66215
0.2514,0.79417,0.77431,0.26837,0.69026
0.15049,0.8086,0.73485,0.16204,0.6781
0.12136,0.91849,0.68561,0.15011,0.7352
0.28351,0.88498,0.88721,0.20967,0.69149
0.24697,0.82106,0.70714,0.17685,0.51539
0.10275,0.84208,0.80224,0.26659,0.71762
0.22968,0.82799,0.77661,0.27885,0.56415
0.10788,0.86605,0.61876,0.11316,0.76241
0.13449,0.80313,0.70231,0.24986,0.68674
0.12454,0.81643,0.93152,0.10084,0.54924
0.12856,0.893,0.89537,0.28074,0.71165
0.17643,0.87994,0.75169,0.31489,0.66762
0.23114,0.74267,0.74913,0.089915,0.54455
0.06607,0.77293,0.73006,0.30127,0.52846
0.097839,0.73771,0.73259,0.10782,0.68524
0.18312,0.7666,0.86508,0.33093,0.65852
0.25364,0.97506,0.72829,0.24479,0.55021
0.17705,0.66735,0.77255,0.24092,0.76627
0.21226,0.8341,0.88408,0.31714,0.68638
0.2204,0.86792,0.87594,0.1867,0.61183
0.2225,0.72756,0.71538,0.1657,0.58037
0.24025,0.91851,0.90033,0.1283,0.46013
0.11316,0.7772,0.79787,0.079741,0.64203
0.25226,0.82467,0.85532,0.15039,0.65592
0.23165,0.62754,0.86687,0.021892,0.71023
0.22934,0.82698,0.81379,0.11261,0.5849
0.12123,0.77811,0.7698,0.12257,0.54319
0.1318,0.77956,0.92135,0.19514,0.68262
0.22483,0.83467,0.74054,0.25585,0.56945
0.27426,0.7263,0.78962,0.20525,0.53257
0.12424,0.81052,0.92832,0.02681,0.58329
0.22478,0.87189,0.77378,0.26136,0.51876
0.18521,0.93827,0.72258,0.14465,0.64186
0.1819,0.9781,0.88827,0.094991,0.42124
0.26361,0.72525,0.73688,0.25433,0.53418
0.29768,0.72733,0.85297,0.22903,0.6371
0.25611,0.8137,0.82237,0.25396,0.43817
0.23567,0.75557,0.83862,0.25173,0.58903
0.19678,0.76955,0.78703,0.1041,0.50722
0.15522,0.86553,0.84643,0.27891,0.7374
0.22422,0.88864,0.86853,0.26845,0.6539
0.19794,0.83824,0.75121,0.24131,0.55037
0.16619,0.77162,0.90933,0.25221,0.51811
0.19009,0.64675,0.85733,0.018812,0.78527
0.302,0.7321,0.95552,0.17005,0.478
0.19429,0.74535,0.83838,0.17324,0.5686
0.087886,0.72304,0.80873,0.23683,0.57703
0.16496,0.73968,0.81236,0.26779,0.62031
0.16623,0.83547,0.90014,0.17156,0.47827
0.25202,0.71084,0.87298,0.2617,0.59945
0.26116,0.704,0.86074,0.19748,0.56745
0.20154,0.82362,0.84796,0.14779,0.60847
0.17352,0.83334,0.72401,0.16615,0.57933
0.14585,0.80691,0.61463,0.28196,0.4947
0.20153,0.72499,0.74985,0.16556,0.5742
0.10018,0.76031,0.77795,0.14756,0.69912
0.38978,0.70845,0.70724,0.078242,0.72294
0.26073,0.71437,0.64794,0.32657,0.74738
0.30574,0.82568,0.81282,0.28773,0.61927
0.12706,0.71307,0.68497,0.2133,0.59505
0.19796,0.74613,0.76541,0.16066,0.66992
0.14333,0.74097,0.81677,0.11128,0.66159
0.24669,0.84972,0.70191,0.3509,0.73509
0.25406,0.71092,0.73214,0.37942,0.7998
0.2015,0.6724,0.70318,0.13498,0.61301
0.21397,0.81905,0.75134,0.14046,0.58254
0.19483,0.85477,0.80166,0.067214,0.54357
0.16055,0.8062,0.74969,0.26347,0.65218
0.18411,0.84611,0.77766,0.13901,0.58206
0.11829,0.68679,0.85329,0.28711,0.70789
0.23058,0.83061,0.75066,0.25256,0.65077
0.19027,0.73957,0.75472,0.25133,0.55216
0.23506,0.77861,0.71793,0.22172,0.62762
0.29876,0.80758,0.72186,0.27905,0.50301
0.23768,0.66308,0.74185,0.29727,0.521
0.25153,0.75361,0.70794,0.24976,0.61183
0.13034,0.70386,0.88734,0.12849,0.72313
-0.068067,0.7115,0.64722,0.27361,0.59789
0.31089,0.8529,0.77246,0.20321,0.65764
0.2202,0.8533,0.75061,0.17208,0.66941
0.25352,0.74076,0.87027,0.15594,0.68078
0.2495,0.74105,0.8234,0.11587,0.56993
0.15925,0.89396,0.84276,0.26144,0.56979
0.25634,0.70288,0.82547,0.25744,0.69789
0.20231,0.75251,0.8595,0.16177,0.64122
0.13147,0.6879,0.85136,0.12269,0.59508
0.26818,0.68593,0.7083,0.28873,0.59853
0.26868,0.80966,0.75274,0.16667,0.52599
0.20392,0.79529,0.75773,0.18901,0.48764
0.29699,0.90198,0.78395,0.339,0.74702
0.25385,0.88037,0.86186,0.19622,0.62007
0.013353,0.57046,0.83546,0.41788,0.59628
0.29028,0.72226,0.76624,0.23279,0.6686
0.27624,0.79954,0.88102,0.29618,0.55097
0.24775,0.71793,0.95772,0.33471,0.65352
0.26259,0.83771,0.74478,0.12881,0.62835
0.2916,0.84423,0.6865,0.17109,0.71668
0.20868,0.72093,0.8845,0.16935,0.57235
0.17263,0.76426,0.775,0.27242,0.66035
0.2271,0.86359,0.78571,0.27931,0.53483
0.3989,0.91917,0.66543,0.40348,0.55278
0.11396,0.88497,0.74439,0.13418,0.70362
0.17512,0.749,0.8537,0.22107,0.66053
0.2139,0.87261,0.71874,0.18737,0.66585
0.22162,0.70379,0.74353,0.14381,0.72476
0.26286,0.77259,0.80103,0.1321,0.67741
0.15497,0.82337,0.85846,0.16989,0.54568
0.18297,0.90667,0.69669,0.21022,0.71163
0.1253,0.87828,0.69771,0.22225,0.68313
0.11452,0.70497,0.92328,0.33082,0.74412
0.048002,0.7989,0.7429,0.35287,0.6758
0.17675,0.88502,0.80472,0.11742,0.53839
0.14382,0.82914,0.7689,0.20597,0.6739
0.21002,0.77666,0.84349,0.24104,0.53957
0.22674,0.73685,0.82598,0.29822,0.65121
0.16848,0.77852,0.68919,0.30355,0.56077
0.13979,0.91383,0.90722,0.25406,0.60491
0.2074,0.8003,0.90364,0.18845,0.48902
0.1248,0.78759,0.78348,0.15596,0.58732
0.12376,0.81403,0.86763,0.21259,0.67343
0.1867,0.74333,0.89225,0.088794,0.63531
0.26975,0.73918,0.79615,0.23252,0.54763
0.25649,0.74212,0.80734,0.25742,0.71339
0.12047,0.81799,0.76933,0.17384,0.57231
0.14954,0.76321,0.78734,0.26548,0.65726
0.23944,0.81516,0.81474,0.1331,0.64595
0.20911,0.88394,0.88062,0.29336,0.59783
0.27663,0.83747,0.77578,0.20009,0.3606
0.0070685,0.98412,0.69863,0.067837,0.81643
0.10641,0.74227,0.86872,0.15736,0.50217
0.12989,0.77169,0.80801,0.15478,0.67337
0.29599,0.60031,0.69601,-0.039849,0.55425
0.26654,0.76092,0.87234,0.08604,0.63835
0.084181,0.77765,0.67562,0.15987,0.66609
0.28495,0.76286,0.53961,0.099795,0.40796
0.092394,0.82644,0.931,0.29302,0.58551
0.26741,0.85084,0.7683,0.27557,0.59177
0.1353,0.8547,0.88207,0.1288,0.68429
0.16297,0.75955,0.66774,0.15965,0.62781
0.25516,0.77282,0.82699,0.19213,0.52592
0.26483,0.77355,0.85648,0.18518,0.61079
0.27079,0.87258,0.77607,0.29639,0.60111
0.25942,0.80486,0.85155,0.22916,0.50151
0.25201,0.79755,0.71458,0.2218,0.64247
0.10675,0.77923,0.84658,0.10987,0.5494
0.25189,0.82774,0.73302,0.16761,0.65822
0.15602,0.74153,0.69377,0.17116,0.61502
0.13262,0.83808,0.7864,0.17411,0.62521
0.15021,0.76622,0.85775,0.25937,0.54992
0.17584,0.85817,0.72259,0.2674,0.65932
0.20311,0.71733,0.71422,0.24418,0.68074
0.28514,0.70783,0.75945,0.26895,0.60054
0.15813,0.69812,0.66588,0.11771,0.72691
0.15843,0.70734,0.78715,0.17342,0.68231
0.35306,0.67998,0.7822,0.42035,0.63619
0.097174,0.68403,0.72751,0.30897,0.5483
0.17563,0.73687,0.76992,0.25703,0.47201
0.35384,0.68431,0.86732,0.24534,0.60044
0.11541,0.78159,0.75854,0.23576,0.67495
0.11986,0.69222,0.93815,0.13271,0.48791
0.12862,0.74573,0.86655,0.34426,0.61058
0.25292,0.81444,0.75331,0.24539,0.65126
0.12727,0.77244,0.60746,0.30454,0.62523
0.11758,0.72678,0.84648,0.24467,0.69018
0.22607,0.86522,0.95566,0.32401,0.80613
0.3708,0.77084,0.90277,0.37673,0.66071
0.26634,0.88344,0.7769,0.30909,0.56973
0.30354,0.86099,0.71567,0.356,0.62703
0.2234,0.83467,0.74899,0.15541,0.63328
0.10637,0.68494,0.81019,0.12713,0.5873
0.21951,0.81544,0.72832,0.21652,0.66089
0.26392,0.85925,0.81639,0.21601,0.68077
0.133,0.75417,0.83823,0.20201,0.64025
0.24389,0.70996,0.74556,0.12656,0.53497
0.24815,0.72511,0.87336,0.26589,0.69552
0.4008,0.74653,0.78636,0.37474,0.55839
0.27059,0.85545,0.90359,0.083188,0.69495
0.1648,0.75418,0.83989,0.28136,0.62978
0.013018,0.66687,0.79021,0.26278,0.77643
0.24179,0.86443,0.87163,0.29592,0.59511
0.12973,0.65556,0.66588,0.21449,0.76546
0.10562,0.63334,0.67754,0.34223,0.43988
0.28887,0.75402,0.67461,0.16715,0.75649
0.048709,0.79307,0.89518,0.3959,0.45243
0.05779,0.72839,0.93676,0.26451,0.5174
0.1339,0.70955,0.79082,0.18883,0.61868
0.18086,0.89722,0.68208,0.14873,0.50876
0.28933,0.7687,0.69667,0.13926,0.66177
0.14791,0.73763,0.82833,0.16045,0.59461
0.2152,0.73669,0.64884,0.24677,0.61164
0.17608,0.6856,0.80156,0.13916,0.64
0.10914,0.76643,0.74056,0.21033,0.57243
0.045022,0.70746,0.88007,0.11355,0.60019
0.21318,0.78834,0.86064,0.16779,0.57514
0.022071,0.92114,0.70781,0.24654,0.59222
0.083863,0.90432,0.99331,0.28751,0.60391
0.21088,0.81079,0.70528,0.28988,0.61875
0.12527,0.77315,0.62747,0.11608,0.53195
0.34351,0.86634,0.65057,0.30619,0.88064
0.35961,0.66505,0.75828,0.19332,0.50454
0.19446,0.83379,0.87741,0.22976,0.55898
0.14669,0.80039,0.7723,0.1177,0.62758
0.28144,0.65512,0.79326,0.3031,0.67298
0.34769,0.84026,0.78754,0.19655,0.52049
0.22649,0.90271,0.82816,0.12111,0.73857
0.29992,0.7635,0.71574,0.36479,0.58222
0.19176,0.89493,0.74871,0.19523,0.56385
0.25809,0.87775,0.81911,0.13542,0.67837
0.3261,0.7749,0.73143,0.18684,0.46365
0.15981,0.82791,0.74724,0.29737,0.63856
0.21203,0.73638,0.73898,0.26906,0.53674
0.12128,0.84415,0.78486,0.14115,0.6625
0.17743,0.99661,0.62772,0.23851,0.455
0.16134,0.74032,0.7829,0.25557,0.67191
0.26121,0.77526,0.66226,0.20168,0.52708
0.058378,0.82958,0.72563,0.24663,0.62846
0.14251,0.81567,0.82025,0.15661,0.50386
0.12217,0.73298,0.83255,0.29969,0.73169
0.18791,0.91181,0.84529,0.32799,0.70826
0.14256,0.72948,0.71709,0.18067,0.66784
0.11039,0.70595,0.88375,0.20174,0.57788
0.24915,0.86251,0.82479,0.18718,0.66873
0.20913,0.72399,0.85384,0.25702,0.61369
0.19452,0.83376,0.83408,0.13287,0.64005
0.21246,0.8985,0.68026,0.2253,0.54541
0.12866,0.69212,0.76984,0.20101,0.63133
0.23447,0.82762,0.74469,0.27455,0.6582
0.11681,0.6974,0.92487,0.29362,0.65723
0.2292,0.74916,0.72397,0.2329,0.71187
0.25932,0.92031,0.72266,0.20996,0.46273
0.24121,0.84597,0.73579,0.24107,0.60265
0.1134,0.82389,0.81622,0.11927,0.48131
0.11231,0.86483,0.84359,0.11767,0.67153
0.10956,0.72566,0.86509,0.18778,0.65944
0.14927,0.8334,0.72758,0.16345,0.54628
0.079036,0.87771,0.96754,0.17642,0.69706
0.1458,0.68507,0.75474,0.12512,0.73591
0.25126,0.74624,0.72885,0.21955,0.6111
0.16324,0.80644,0.81644,0.16947,0.71704
0.11301,0.83079,0.80126,0.23434,0.6364
0.13067,0.89172,0.72499,0.14605,0.59276
0.070426,0.86874,0.92602,0.072194,0.61836
0.12553,0.80805,0.6798,0.25205,0.63986
0.27555,0.79739,0.92061,0.25141,0.52543
0.15871,0.77437,0.81067,0.33233,0.70196
0.13874,0.67204,0.76388,0.12031,0.58723
0.092051,0.84236,0.84948,0.25787,0.6752
0.091366,0.71511,0.8692,0.28682,0.65913
0.13877,0.73014,0.82437,0.12035,0.51985
0.18854,0.77879,0.9292,0.15612,0.55118
0.19757,0.88566,0.885,0.33063,0.69491
0.28148,0.75865,0.89531,0.1306,0.46566
0.2557,0.8026,0.84717,0.27668,0.61619
0.2324,0.73892,0.82158,0.31358,0.49039
0.1286,0.74969,0.65315,0.34357,0.75438
0.23158,0.80488,0.84629,0.15663,0.61373
0.1966,0.88028,0.78698,0.1253,0.51064
0.27443,0.78537,0.79798,0.14789,0.61771
0.1975,0.78953,0.72446,0.14632,0.62556
0.08428,0.91062,0.81855,0.26299,0.56576
0.21425,0.87711,0.71604,0.25763,0.61104
0.12017,0.82586,0.72838,0.18101,0.63998
0.13245,0.90076,0.87372,0.13342,0.60639
0.10179,0.70636,0.84054,0.1826,0.71092
0.30427,0.86426,0.89892,0.046993,0.51082
0.18579,0.88977,0.76315,0.24083,0.64034
0.2206,0.87395,0.79689,0.27647,0.68213
0.13076,0.71236,0.88401,0.25366,0.73433
0.091634,0.77075,0.69901,0.20567,0.68974
0.19108,0.6925,0.74004,0.067105,0.60605
0.23006,0.9095,0.6873,0.22374,0.71845
0.23242,0.73208,0.74892,0.14506,0.65283
0.31102,0.67756,0.7276,0.32334,0.5545
0.14552,0.74862,0.833,0.17647,0.65414
0.31906,0.69014,0.73623,0.073179,0.57638
0.34608,0.6628,0.94428,0.16678,0.42937
0.14181,0.77482,0.75673,0.20131,0.54948
0.18508,0.71887,0.69835,0.23109,0.70532
0.20718,0.89632,0.7802,0.30448,0.51863
0.19811,0.93684,0.91631,0.14077,0.63256
0.12167,0.82941,0.79415,0.21387,0.68772
0.1369,0.74046,0.7437,0.15378,0.61753
0.15699,0.71891,0.79956,0.13458,0.5865
0.1815,0.73535,0.72944,0.19319,0.56818
0.26837,0.8605,0.8078,0.18904,0.68591
0.22067,0.75688,0.71361,0.186,0.54688
0.27391,0.64552,0.66361,0.32866,0.69108
0.048621,0.68124,0.82468,0.24428,0.45789
0.35475,0.66931,0.66909,0.016248,0.55038
0.14889,0.8336,0.72625,0.24688,0.62642
0.23193,0.86948,0.7231,0.15456,0.59975
0.2423,0.83913,0.75424,0.26435,0.57796
0.27003,0.79035,0.71826,0.12583,0.51782
0.20252,0.79089,0.69086,0.36626,0.59144
0.16448,0.82543,0.78884,0.14325,0.5457
0.19575,0.942,0.91523,0.269,0.70602
0.19744,0.75445,0.74556,0.1885,0.5372
0.21818,0.72648,0.83058,0.16209,0.52295
0.2185,0.90251,0.87213,0.16057,0.66419
0.1587,0.83612,0.79175,0.10712,0.48115
0.16429,0.74864,0.8419,0.23718,0.63709
0.16674,0.84137,0.84935,0.21807,0.54534
0.16015,0.83807,0.72303,0.239,0.54192
0.10572,0.78288,0.79285,0.2522,0.50825
0.11047,0.91373,0.80944,0.16495,0.72502
0.20877,0.76131,0.71895,0.26992,0.60416
0.25259,0.778,0.7305,0.25902,0.63588
0.25662,0.73768,0.81082,0.23435,0.71276
0.26617,0.82521,0.78785,0.16856,0.70079
0.27677,0.86468,0.76454,0.26199,0.58597
0.1648,0.90446,0.9067,0.30287,0.71229
0.26538,0.83717,0.87064,0.23817,0.5749
0.19866,0.72238,0.75484,0.27622,0.60264
0.1236,0.70009,0.66766,0.23016,0.49967
0.24942,0.89037,0.72448,0.34544,0.6663
0.20597,0.72009,0.87613,0.15671,0.72385
0.2899,0.89279,0.85929,0.22697,0.64851
0.26131,0.73479,0.82724,0.14652,0.57908
0.276,0.80782,0.76876,0.20018,0.68486
0.2305,0.76717,0.73154,0.093413,0.50288
0.16657,0.8104,0.65305,0.23542,0.69729
0.26311,0.84592,0.82765,0.1836,0.60755
0.12388,0.8229,0.81544,0.24649,0.64931
0.20858,0.84851,0.73757,0.26683,0.5772
0.16068,0.78646,0.71315,0.22233,0.58475
0.14837,0.93848,0.79565,0.10774,0.65514
0.17012,0.83476,0.83427,0.17284,0.66103
0.22108,0.71754,0.79116,0.10564,0.64013
0.23517,0.74975,0.83425,0.15993,0.54906
0.24639,0.8421,0.72394,0.26443,0.61843
0.17253,0.66883,0.92311,0.085895,0.63809
0.24573,0.68113,0.65428,0.13186,0.70373
0.27966,0.68251,0.83881,0.22419,0.56836
0.17945,0.74506,0.76473,0.17006,0.54092
0.10918,0.83335,0.79745,0.30297,0.51244
0.24635,0.78307,0.81514,0.13426,0.60317
0.21864,0.81881,0.81147,0.29845,0.48756
0.18951,0.81961,0.9137,0.11884,0.53782
0.24016,0.83198,0.7228,0.23838,0.70864
0.22558,1.1062,0.88654,0.29728,0.63331
0.044983,0.83803,0.75516,0.078484,0.77887
0.12097,0.73933,0.64861,0.28135,0.53715
0.17701,0.78201,0.85054,0.2756,0.65132
0.1925,0.87825,0.79308,0.24946,0.58551
0.1353,0.84566,0.74681,0.27532,0.63711
0.20983,0.8628,0.80932,0.14826,0.63382
0.1935,0.7198,0.85582,0.088779,0.65972
0.2614,0.83861,0.76279,0.31672,0.55365
0.17034,0.72162,0.80061,0.081738,0.59518
0.13481,0.96556,0.77823,0.16327,0.71663
0.31779,0.95007,0.78882,0.15568,0.70819
0.16149,0.81,0.84784,0.16107,0.6338
0.06644,0.78244,0.94729,0.37877,0.67947
0.30235,0.72338,0.91244,0.21102,0.54463
0.11923,0.69801,0.866,0.24321,0.54198
0.24543,0.68936,0.76524,0.1119,0.67232
0.17441,0.72927,0.73056,0.18217,0.56254
0.24519,0.93964,0.70373,0.26905,0.47769
-0.0015427,0.63887,0.74071,0.2777,0.69248
0.27106,0.86864,1.0273,0.1452,0.49612
0.16684,0.76595,0.83687,0.25804,0.68667
0.27726,0.85787,0.75241,0.12557,0.51386
0.1203,0.76899,0.84209,0.25493,0.70609
0.19335,0.75153,0.73325,0.26462,0.6547
0.34292,0.70471,0.76964,0.19146,0.57833
0.20984,0.84396,0.76706,0.16259,0.56069
0.29497,0.76431,0.86049,0.33807,0.62142
0.20157,0.8537,0.77902,0.28454,0.62446
0.23484,0.82556,0.76727,0.26833,0.55451
0.19811,0.77508,0.74615,0.16818,0.54743
0.028812,0.86801,0.9492,0.15751,0.56188
0.26391,0.81247,0.83778,0.13077,0.51659
0.22713,0.72692,0.68111,0.1777,0.59988
0.15768,0.76306,0.70024,0.27629,0.64439
0.22834,0.9705,0.74687,0.057185,0.74559
0.20069,0.85212,0.91537,0.33844,0.57706
0.23099,0.72643,0.75848,0.28126,0.59968
0.242,0.92233,0.74002,0.2632,0.54831
0.34244,0.8313,0.7344,0.1742,0.72166
0.11734,0.85185,0.68546,0.23328,0.60763
0.28777,0.68699,0.73008,0.10506,0.62557
0.23119,0.83239,0.76396,0.094653,0.55607
0.10693,0.80691,0.8494,0.20644,0.54514
0.18499,0.73719,0.98175,0.25791,0.5937
0.35973,0.76185,0.76998,0.27396,0.62283
0.26837,0.86939,0.81013,0.14899,0.57345
0.25903,0.93471,0.69275,0.35214,0.51427
0.21096,0.97156,0.6648,0.21426,0.6631
0.20805,0.8634,0.75272,0.29058,0.53578
0.19886,0.82157,0.74092,0.30954,0.64678
0.17333,0.74123,0.84673,0.20444,0.53428
0.083205,0.96461,0.91043,0.33731,0.57035
0.21288,0.83142,0.77,0.14343,0.68796
0.10001,0.8752,0.82593,0.24114,0.65414
0.15673,0.85268,0.76218,0.14982,0.5225
0.25095,0.70381,0.7708,0.12815,0.66899
0.16693,0.73754,0.83353,0.19538,0.71239
0.14241,0.87493,0.82573,0.11265,0.69701
0.17699,0.70906,0.89419,0.26933,0.57082
0.24758,0.76187,0.70636,0.23628,0.65761
0.21687,0.90882,0.82444,0.35262,0.5045
0.19144,0.7161,0.72129,0.2716,0.62935
0.076588,0.86358,0.96205,0.34301,0.53806
0.28616,0.91886,0.87969,0.20322,0.49745
0.1491,0.85103,0.79047,0.20342,0.66899
0.14116,0.76737,0.83134,0.1605,0.63222
0.089549,0.74116,0.78257,0.15771,0.6025
0.29256,0.7277,0.81029,0.13199,0.56183
0.15529,0.78452,0.80136,0.30946,0.70231
0.12988,0.72153,0.78318,0.16281,0.64413
0.26669,0.85536,0.74056,0.19226,0.59943
0.13199,0.82377,0.71033,0.21643,0.67864
0.22288,0.83343,0.71796,0.24787,0.54871
0.13046,0.80171,0.82905,0.16409,0.62327
0.25606,0.80653,0.75408,0.28646,0.58766
0.13953,0.92969,0.75741,0.1063,0.48513
0.26706,0.8168,0.9143,0.15342,0.52289
0.2449,0.74892,0.80421,0.13504,0.59268
0.1674,0.86046,0.71616,0.26459,0.52326
0.24581,0.84932,0.84432,0.24585,0.5968
0.18756,0.83989,0.83955,0.26804,0.56437
0.1509,0.89418,0.76227,0.24052,0.56012
0.18336,0.79119,0.81862,0.12403,0.55989
0.12623,0.84177,0.69601,0.164,0.65724
0.15929,0.85779,0.81777,0.14888,0.58385
0.10653,0.73978,0.90603,0.30521,0.74156
-0.00070481,0.57215,0.71276,0.16067,0.77798
0.30434,0.72751,0.76377,0.24549,0.74867
0.23651,0.86933,0.83244,0.17392,0.61379
0.29323,0.76125,0.78051,0.29156,0.54038
0.13737,0.88514,0.60846,0.32557,0.48343
0.45103,0.721,0.7355,0.31625,0.59925
0.1233,0.8719,0.71105,0.25879,0.6053
0.15219,0.80291,0.73757,0.20583,0.54817
0.11134,0.93244,0.91236,0.071708,0.53145
0.16193,0.753,0.78733,0.14303,0.48324
0.204,0.88949,0.91031,0.17017,0.57485
0.27465,0.89305,0.94378,0.059722,0.73699
0.24251,0.86384,0.70564,0.26808,0.6387
0.23536,0.84197,0.74073,0.25,0.59307
0.14028,0.87402,0.80874,0.24966,0.65247
0.23059,0.68181,0.62861,0.15434,0.77825
0.10202,0.72494,0.81251,0.2306,0.54405
0.12687,0.75675,0.71829,0.2895,0.57787
0.28023,0.94799,0.88192,0.23455,0.64004
0.23966,0.88186,0.86992,0.18372,0.66598
0.23509,0.81835,0.72128,0.18504,0.54424
0.21489,0.90946,0.91334,0.056504,0.65579
0.15417,0.92854,0.59442,0.22257,0.55542
0.23325,0.74124,0.78739,0.14802,0.58687
0.14236,0.6983,0.66849,0.19359,0.52597
0.34598,0.8011,0.70288,0.076381,0.52391
0.21513,0.72201,0.84934,0.21192,0.58965
0.26573,0.68193,0.73675,0.11156,0.54288
0.076381,0.79304,0.96705,0.42672,0.61173
0.25929,0.88627,0.7794,0.28219,0.55648
0.26061,0.72118,0.70607,0.24941,0.52644
0.18475,0.87604,0.71897,0.30416,0.50521
0.29943,0.76084,0.92512,0.17596,0.42612
-0.027223,0.85867,0.60424,0.2007,0.49134
0.1267,0.81408,0.73193,0.29219,0.53956
0.17248,0.80544,0.79202,0.23125,0.70659
0.27968,0.88058,0.8643,0.30121,0.58422
0.26346,0.76744,0.8145,0.13235,0.60855
0.17069,0.75403,0.75786,0.283,0.55219
0.119,0.86115,0.87506,0.21293,0.60347
0.2236,0.94095,0.69734,0.12065,0.67076
0.23221,0.8051,0.84251,0.17339,0.56368
0.13052,0.74169,0.68629,0.17854,0.54118
0.14842,0.84956,0.87294,0.22512,0.62454
0.1868,0.61192,0.85826,0.25432,0.5299
0.18957,0.82943,0.79665,0.20502,0.68945
0.16019,0.8646,0.83327,0.17217,0.60427
0.31344,0.91606,0.71742,0.13185,0.57242
0.17044,0.82101,0.62606,0.44371,0.64228
0.30858,0.77917,0.70015,0.24088,0.62088
0.26571,0.84591,0.76091,0.20477,0.64674
0.10693,0.86181,0.71315,0.1796,0.51539
0.29667,0.87426,0.75033,0.27066,0.69528
0.15697,0.87045,0.8373,0.02079,0.57901
0.26364,0.8093,0.84725,0.17064,0.66876
0.36293,0.69372,0.8342,0.16042,0.76564
0.254,0.76741,0.86294,0.1624,0.63929
0.14023,0.78522,0.73872,0.28413,0.68063
0.25275,0.85764,0.7941,0.18028,0.5768
0.16556,0.81999,0.72692,0.20597,0.67196
0.15001,0.8473,0.80716,0.26365,0.63331
0.2561,0.75121,0.77641,0.21146,0.64767
0.21321,0.83851,0.74863,0.37027,0.49601
0.29186,0.8487,0.94905,0.25532,0.64426
0.21517,0.70949,0.69769,0.16638,0.65942
0.23965,0.76015,0.82563,0.22364,0.54281
0.23775,0.91297,0.8898,0.08225,0.53275
